id,date,store_nbr,family,onpromotion,sales
3014008,2017-08-23,27,19,21.0,101.2663702707561
3014009,2017-08-23,27,20,22.0,101.2663702707561
3014010,2017-08-23,27,21,20.0,101.2663702707561
3014011,2017-08-23,27,22,64.0,378.10268865097487
3014012,2017-08-23,27,23,6.0,101.2663702707561
3014013,2017-08-23,27,24,82.0,940.080276258096
3014014,2017-08-23,27,25,148.0,940.080276258096
3014015,2017-08-23,27,26,14.0,101.2663702707561
3014016,2017-08-23,27,27,17.0,101.2663702707561
3014017,2017-08-23,27,28,54.0,378.10268865097487
3014018,2017-08-23,27,29,10.0,101.2663702707561
3014019,2017-08-23,27,30,302.0,2900.0780844218434
3014020,2017-08-23,27,31,15.0,101.2663702707561
3014021,2017-08-23,27,32,8.0,101.2663702707561
3014022,2017-08-23,28,0,20.0,101.2663702707561
3014023,2017-08-23,28,1,1.0,101.2663702707561
3014024,2017-08-23,28,2,8.0,101.2663702707561
3014025,2017-08-23,28,3,560.0,9384.554230550824
3014026,2017-08-23,28,4,1.0,101.2663702707561
3014027,2017-08-23,28,5,131.0,940.080276258096
3014028,2017-08-23,28,6,29.0,378.10268865097487
3014029,2017-08-23,28,7,438.0,2900.0780844218434
3014030,2017-08-23,28,8,226.0,1617.3991464760827
3014031,2017-08-23,28,9,90.0,940.080276258096
3014032,2017-08-23,28,10,41.0,378.10268865097487
3014033,2017-08-23,28,11,54.0,378.10268865097487
3014034,2017-08-23,28,12,1277.0,10041.858970414207
3014035,2017-08-23,28,13,14.0,101.2663702707561
3014036,2017-08-23,28,14,4.0,101.2663702707561
3014037,2017-08-23,28,15,75.0,940.080276258096
3014038,2017-08-23,28,16,43.0,378.10268865097487
3014039,2017-08-23,28,17,1.0,101.2663702707561
3014040,2017-08-23,28,18,105.0,940.080276258096
3014041,2017-08-23,28,19,21.0,101.2663702707561
3014042,2017-08-23,28,20,22.0,101.2663702707561
3014043,2017-08-23,28,21,20.0,101.2663702707561
3014044,2017-08-23,28,22,64.0,378.10268865097487
3014045,2017-08-23,28,23,6.0,101.2663702707561
3014046,2017-08-23,28,24,82.0,940.080276258096
3014047,2017-08-23,28,25,148.0,940.080276258096
3014048,2017-08-23,28,26,14.0,101.2663702707561
3014049,2017-08-23,28,27,17.0,101.2663702707561
3014050,2017-08-23,28,28,54.0,378.10268865097487
3014051,2017-08-23,28,29,10.0,101.2663702707561
3014052,2017-08-23,28,30,302.0,2900.0780844218434
3014053,2017-08-23,28,31,15.0,101.2663702707561
3014054,2017-08-23,28,32,8.0,101.2663702707561
3014055,2017-08-23,29,0,20.0,101.2663702707561
3014056,2017-08-23,29,1,1.0,101.2663702707561
3014057,2017-08-23,29,2,8.0,101.2663702707561
3014058,2017-08-23,29,3,560.0,9384.554230550824
3014059,2017-08-23,29,4,1.0,101.2663702707561
3014060,2017-08-23,29,5,131.0,940.080276258096
3014061,2017-08-23,29,6,29.0,378.10268865097487
3014062,2017-08-23,29,7,438.0,2900.0780844218434
3014063,2017-08-23,29,8,226.0,1617.3991464760827
3014064,2017-08-23,29,9,90.0,940.080276258096
3014065,2017-08-23,29,10,41.0,378.10268865097487
3014066,2017-08-23,29,11,54.0,378.10268865097487
3014067,2017-08-23,29,12,1277.0,10041.858970414207
3014068,2017-08-23,29,13,14.0,101.2663702707561
3014069,2017-08-23,29,14,4.0,101.2663702707561
3014070,2017-08-23,29,15,75.0,940.080276258096
3014071,2017-08-23,29,16,43.0,378.10268865097487
3014072,2017-08-23,29,17,1.0,101.2663702707561
3014073,2017-08-23,29,18,105.0,940.080276258096
3014074,2017-08-23,29,19,21.0,101.2663702707561
3014075,2017-08-23,29,20,22.0,101.2663702707561
3014076,2017-08-23,29,21,20.0,101.2663702707561
3014077,2017-08-23,29,22,64.0,378.10268865097487
3014078,2017-08-23,29,23,6.0,101.2663702707561
3014079,2017-08-23,29,24,82.0,940.080276258096
3014080,2017-08-23,29,25,148.0,940.080276258096
3014081,2017-08-23,29,26,14.0,101.2663702707561
3014082,2017-08-23,29,27,17.0,101.2663702707561
3014083,2017-08-23,29,28,54.0,378.10268865097487
3014084,2017-08-23,29,29,10.0,101.2663702707561
3014085,2017-08-23,29,30,302.0,2900.0780844218434
3014086,2017-08-23,29,31,15.0,101.2663702707561
3014087,2017-08-23,29,32,8.0,101.2663702707561
3014088,2017-08-23,3,0,20.0,101.2663702707561
3014089,2017-08-23,3,1,1.0,101.2663702707561
3014090,2017-08-23,3,2,8.0,101.2663702707561
3014091,2017-08-23,3,3,560.0,9384.554230550824
3014092,2017-08-23,3,4,1.0,101.2663702707561
3014093,2017-08-23,3,5,131.0,940.080276258096
3014094,2017-08-23,3,6,29.0,378.10268865097487
3014095,2017-08-23,3,7,438.0,2900.0780844218434
3014096,2017-08-23,3,8,226.0,1617.3991464760827
3014097,2017-08-23,3,9,90.0,940.080276258096
3014098,2017-08-23,3,10,41.0,378.10268865097487
3014099,2017-08-23,3,11,54.0,378.10268865097487
3014100,2017-08-23,3,12,1277.0,10041.858970414207
3014101,2017-08-23,3,13,14.0,101.2663702707561
3014102,2017-08-23,3,14,4.0,101.2663702707561
3014103,2017-08-23,3,15,75.0,940.080276258096
3014104,2017-08-23,3,16,43.0,378.10268865097487
3014105,2017-08-23,3,17,1.0,101.2663702707561
3014106,2017-08-23,3,18,105.0,940.080276258096
3014107,2017-08-23,3,19,21.0,101.2663702707561
3014108,2017-08-23,3,20,22.0,101.2663702707561
3014109,2017-08-23,3,21,20.0,101.2663702707561
3014110,2017-08-23,3,22,64.0,378.10268865097487
3014111,2017-08-23,3,23,6.0,101.2663702707561
3014112,2017-08-23,3,24,82.0,940.080276258096
3014113,2017-08-23,3,25,148.0,940.080276258096
3014114,2017-08-23,3,26,14.0,101.2663702707561
3014115,2017-08-23,3,27,17.0,101.2663702707561
3014116,2017-08-23,3,28,54.0,378.10268865097487
3014117,2017-08-23,3,29,10.0,101.2663702707561
3014118,2017-08-23,3,30,302.0,2900.0780844218434
3014119,2017-08-23,3,31,15.0,101.2663702707561
3014120,2017-08-23,3,32,8.0,101.2663702707561
3014121,2017-08-23,30,0,20.0,101.2663702707561
3014122,2017-08-23,30,1,1.0,101.2663702707561
3014123,2017-08-23,30,2,8.0,101.2663702707561
3014124,2017-08-23,30,3,560.0,9384.554230550824
3014125,2017-08-23,30,4,1.0,101.2663702707561
3014126,2017-08-23,30,5,131.0,940.080276258096
3014127,2017-08-23,30,6,29.0,378.10268865097487
3014128,2017-08-23,30,7,438.0,2900.0780844218434
3014129,2017-08-23,30,8,226.0,1617.3991464760827
3014130,2017-08-23,30,9,90.0,940.080276258096
3014131,2017-08-23,30,10,41.0,378.10268865097487
3014132,2017-08-23,30,11,54.0,378.10268865097487
3014133,2017-08-23,30,12,1277.0,10041.858970414207
3014134,2017-08-23,30,13,14.0,101.2663702707561
3014135,2017-08-23,30,14,4.0,101.2663702707561
3014136,2017-08-23,30,15,75.0,940.080276258096
3014137,2017-08-23,30,16,43.0,378.10268865097487
3014138,2017-08-23,30,17,1.0,101.2663702707561
3014139,2017-08-23,30,18,105.0,940.080276258096
3014140,2017-08-23,30,19,21.0,101.2663702707561
3014141,2017-08-23,30,20,22.0,101.2663702707561
3014142,2017-08-23,30,21,20.0,101.2663702707561
3014143,2017-08-23,30,22,64.0,378.10268865097487
3014144,2017-08-23,30,23,6.0,101.2663702707561
3014145,2017-08-23,30,24,82.0,940.080276258096
3014146,2017-08-23,30,25,148.0,940.080276258096
3014147,2017-08-23,30,26,14.0,101.2663702707561
3014148,2017-08-23,30,27,17.0,101.2663702707561
3014149,2017-08-23,30,28,54.0,378.10268865097487
3014150,2017-08-23,30,29,10.0,101.2663702707561
3014151,2017-08-23,30,30,302.0,2900.0780844218434
3014152,2017-08-23,30,31,15.0,101.2663702707561
3014153,2017-08-23,30,32,8.0,101.2663702707561
3014154,2017-08-23,31,0,20.0,101.2663702707561
3014155,2017-08-23,31,1,1.0,101.2663702707561
3014156,2017-08-23,31,2,8.0,101.2663702707561
3014157,2017-08-23,31,3,560.0,9384.554230550824
3014158,2017-08-23,31,4,1.0,101.2663702707561
3014159,2017-08-23,31,5,131.0,940.080276258096
3014160,2017-08-23,31,6,29.0,378.10268865097487
3014161,2017-08-23,31,7,438.0,2900.0780844218434
3014162,2017-08-23,31,8,226.0,1617.3991464760827
3014163,2017-08-23,31,9,90.0,940.080276258096
3014164,2017-08-23,31,10,41.0,378.10268865097487
3014165,2017-08-23,31,11,54.0,378.10268865097487
3014166,2017-08-23,31,12,1277.0,10041.858970414207
3014167,2017-08-23,31,13,14.0,101.2663702707561
3014168,2017-08-23,31,14,4.0,101.2663702707561
3014169,2017-08-23,31,15,75.0,940.080276258096
3014170,2017-08-23,31,16,43.0,378.10268865097487
3014171,2017-08-23,31,17,1.0,101.2663702707561
3014172,2017-08-23,31,18,105.0,940.080276258096
3014173,2017-08-23,31,19,21.0,101.2663702707561
3014174,2017-08-23,31,20,22.0,101.2663702707561
3014175,2017-08-23,31,21,20.0,101.2663702707561
3014176,2017-08-23,31,22,64.0,378.10268865097487
3014177,2017-08-23,31,23,6.0,101.2663702707561
3014178,2017-08-23,31,24,82.0,940.080276258096
3014179,2017-08-23,31,25,148.0,940.080276258096
3014180,2017-08-23,31,26,14.0,101.2663702707561
3014181,2017-08-23,31,27,17.0,101.2663702707561
3014182,2017-08-23,31,28,54.0,378.10268865097487
3014183,2017-08-23,31,29,10.0,101.2663702707561
3014184,2017-08-23,31,30,302.0,2900.0780844218434
3014185,2017-08-23,31,31,15.0,101.2663702707561
3014186,2017-08-23,31,32,8.0,101.2663702707561
3014187,2017-08-23,32,0,20.0,101.2663702707561
3014188,2017-08-23,32,1,1.0,101.2663702707561
3014189,2017-08-23,32,2,8.0,101.2663702707561
3014190,2017-08-23,32,3,560.0,9384.554230550824
3014191,2017-08-23,32,4,1.0,101.2663702707561
3014192,2017-08-23,32,5,131.0,940.080276258096
3014193,2017-08-23,32,6,29.0,378.10268865097487
3014194,2017-08-23,32,7,438.0,2900.0780844218434
3014195,2017-08-23,32,8,226.0,1617.3991464760827
3014196,2017-08-23,32,9,90.0,940.080276258096
3014197,2017-08-23,32,10,41.0,378.10268865097487
3014198,2017-08-23,32,11,54.0,378.10268865097487
3014199,2017-08-23,32,12,1277.0,10041.858970414207
3014200,2017-08-23,32,13,14.0,101.2663702707561
3014201,2017-08-23,32,14,4.0,101.2663702707561
3014202,2017-08-23,32,15,75.0,940.080276258096
3014203,2017-08-23,32,16,43.0,378.10268865097487
3014204,2017-08-23,32,17,1.0,101.2663702707561
3014205,2017-08-23,32,18,105.0,940.080276258096
3014206,2017-08-23,32,19,21.0,101.2663702707561
3014207,2017-08-23,32,20,22.0,101.2663702707561
3014208,2017-08-23,32,21,20.0,101.2663702707561
3014209,2017-08-23,32,22,64.0,378.10268865097487
3014210,2017-08-23,32,23,6.0,101.2663702707561
3014211,2017-08-23,32,24,82.0,940.080276258096
3014212,2017-08-23,32,25,148.0,940.080276258096
3014213,2017-08-23,32,26,14.0,101.2663702707561
3014214,2017-08-23,32,27,17.0,101.2663702707561
3014215,2017-08-23,32,28,54.0,378.10268865097487
3014216,2017-08-23,32,29,10.0,101.2663702707561
3014217,2017-08-23,32,30,302.0,2900.0780844218434
3014218,2017-08-23,32,31,15.0,101.2663702707561
3014219,2017-08-23,32,32,8.0,101.2663702707561
3014220,2017-08-23,33,0,20.0,101.2663702707561
3014221,2017-08-23,33,1,1.0,101.2663702707561
3014222,2017-08-23,33,2,8.0,101.2663702707561
3014223,2017-08-23,33,3,560.0,9384.554230550824
3014224,2017-08-23,33,4,1.0,101.2663702707561
3014225,2017-08-23,33,5,131.0,940.080276258096
3014226,2017-08-23,33,6,29.0,378.10268865097487
3014227,2017-08-23,33,7,438.0,2900.0780844218434
3014228,2017-08-23,33,8,226.0,1617.3991464760827
3014229,2017-08-23,33,9,90.0,940.080276258096
3014230,2017-08-23,33,10,41.0,378.10268865097487
3014231,2017-08-23,33,11,54.0,378.10268865097487
3014232,2017-08-23,33,12,1277.0,10041.858970414207
3014233,2017-08-23,33,13,14.0,101.2663702707561
3014234,2017-08-23,33,14,4.0,101.2663702707561
3014235,2017-08-23,33,15,75.0,940.080276258096
3014236,2017-08-23,33,16,43.0,378.10268865097487
3014237,2017-08-23,33,17,1.0,101.2663702707561
3014238,2017-08-23,33,18,105.0,940.080276258096
3014239,2017-08-23,33,19,21.0,101.2663702707561
3014240,2017-08-23,33,20,22.0,101.2663702707561
3014241,2017-08-23,33,21,20.0,101.2663702707561
3014242,2017-08-23,33,22,64.0,378.10268865097487
3014243,2017-08-23,33,23,6.0,101.2663702707561
3014244,2017-08-23,33,24,82.0,940.080276258096
3014245,2017-08-23,33,25,148.0,940.080276258096
3014246,2017-08-23,33,26,14.0,101.2663702707561
3014247,2017-08-23,33,27,17.0,101.2663702707561
3014248,2017-08-23,33,28,54.0,378.10268865097487
3014249,2017-08-23,33,29,10.0,101.2663702707561
3014250,2017-08-23,33,30,302.0,2900.0780844218434
3014251,2017-08-23,33,31,15.0,101.2663702707561
3014252,2017-08-23,33,32,8.0,101.2663702707561
3014253,2017-08-23,34,0,20.0,101.2663702707561
3014254,2017-08-23,34,1,1.0,101.2663702707561
3014255,2017-08-23,34,2,8.0,101.2663702707561
3014256,2017-08-23,34,3,560.0,9384.554230550824
3014257,2017-08-23,34,4,1.0,101.2663702707561
3014258,2017-08-23,34,5,131.0,940.080276258096
3014259,2017-08-23,34,6,29.0,378.10268865097487
3014260,2017-08-23,34,7,438.0,2900.0780844218434
3014261,2017-08-23,34,8,226.0,1617.3991464760827
3014262,2017-08-23,34,9,90.0,940.080276258096
3014263,2017-08-23,34,10,41.0,378.10268865097487
3014264,2017-08-23,34,11,54.0,378.10268865097487
3014265,2017-08-23,34,12,1277.0,10041.858970414207
3014266,2017-08-23,34,13,14.0,101.2663702707561
3014267,2017-08-23,34,14,4.0,101.2663702707561
3014268,2017-08-23,34,15,75.0,940.080276258096
3014269,2017-08-23,34,16,43.0,378.10268865097487
3014270,2017-08-23,34,17,1.0,101.2663702707561
3014271,2017-08-23,34,18,105.0,940.080276258096
3014272,2017-08-23,34,19,21.0,101.2663702707561
3014273,2017-08-23,34,20,22.0,101.2663702707561
3014274,2017-08-23,34,21,20.0,101.2663702707561
3014275,2017-08-23,34,22,64.0,378.10268865097487
3014276,2017-08-23,34,23,6.0,101.2663702707561
3014277,2017-08-23,34,24,82.0,940.080276258096
3014278,2017-08-23,34,25,148.0,940.080276258096
3014279,2017-08-23,34,26,14.0,101.2663702707561
3014280,2017-08-23,34,27,17.0,101.2663702707561
3014281,2017-08-23,34,28,54.0,378.10268865097487
3014282,2017-08-23,34,29,10.0,101.2663702707561
3014283,2017-08-23,34,30,302.0,2900.0780844218434
3014284,2017-08-23,34,31,15.0,101.2663702707561
3014285,2017-08-23,34,32,8.0,101.2663702707561
3014286,2017-08-23,35,0,20.0,101.2663702707561
3014287,2017-08-23,35,1,1.0,101.2663702707561
3014288,2017-08-23,35,2,8.0,101.2663702707561
3014289,2017-08-23,35,3,560.0,9384.554230550824
3014290,2017-08-23,35,4,1.0,101.2663702707561
3014291,2017-08-23,35,5,131.0,940.080276258096
3014292,2017-08-23,35,6,29.0,378.10268865097487
3014293,2017-08-23,35,7,438.0,2900.0780844218434
3014294,2017-08-23,35,8,226.0,1617.3991464760827
3014295,2017-08-23,35,9,90.0,940.080276258096
3014296,2017-08-23,35,10,41.0,378.10268865097487
3014297,2017-08-23,35,11,54.0,378.10268865097487
3014298,2017-08-23,35,12,1277.0,10041.858970414207
3014299,2017-08-23,35,13,14.0,101.2663702707561
3014300,2017-08-23,35,14,4.0,101.2663702707561
3014301,2017-08-23,35,15,75.0,940.080276258096
3014302,2017-08-23,35,16,43.0,378.10268865097487
3014303,2017-08-23,35,17,1.0,101.2663702707561
3014304,2017-08-23,35,18,105.0,940.080276258096
3014305,2017-08-23,35,19,21.0,101.2663702707561
3014306,2017-08-23,35,20,22.0,101.2663702707561
3014307,2017-08-23,35,21,20.0,101.2663702707561
3014308,2017-08-23,35,22,64.0,378.10268865097487
3014309,2017-08-23,35,23,6.0,101.2663702707561
3014310,2017-08-23,35,24,82.0,940.080276258096
3014311,2017-08-23,35,25,148.0,940.080276258096
3014312,2017-08-23,35,26,14.0,101.2663702707561
3014313,2017-08-23,35,27,17.0,101.2663702707561
3014314,2017-08-23,35,28,54.0,378.10268865097487
3014315,2017-08-23,35,29,10.0,101.2663702707561
3014316,2017-08-23,35,30,302.0,2900.0780844218434
3014317,2017-08-23,35,31,15.0,101.2663702707561
3014318,2017-08-23,35,32,8.0,101.2663702707561
3014319,2017-08-23,36,0,20.0,101.2663702707561
3014320,2017-08-23,36,1,1.0,101.2663702707561
3014321,2017-08-23,36,2,8.0,101.2663702707561
3014322,2017-08-23,36,3,560.0,9384.554230550824
3014323,2017-08-23,36,4,1.0,101.2663702707561
3014324,2017-08-23,36,5,131.0,940.080276258096
3014325,2017-08-23,36,6,29.0,378.10268865097487
3014326,2017-08-23,36,7,438.0,2900.0780844218434
3014327,2017-08-23,36,8,226.0,1617.3991464760827
3014328,2017-08-23,36,9,90.0,940.080276258096
3014329,2017-08-23,36,10,41.0,378.10268865097487
3014330,2017-08-23,36,11,54.0,378.10268865097487
3014331,2017-08-23,36,12,1277.0,10041.858970414207
3014332,2017-08-23,36,13,14.0,101.2663702707561
3014333,2017-08-23,36,14,4.0,101.2663702707561
3014334,2017-08-23,36,15,75.0,940.080276258096
3014335,2017-08-23,36,16,43.0,378.10268865097487
3014336,2017-08-23,36,17,1.0,101.2663702707561
3014337,2017-08-23,36,18,105.0,940.080276258096
3014338,2017-08-23,36,19,21.0,101.2663702707561
3014339,2017-08-23,36,20,22.0,101.2663702707561
3014340,2017-08-23,36,21,20.0,101.2663702707561
3014341,2017-08-23,36,22,64.0,378.10268865097487
3014342,2017-08-23,36,23,6.0,101.2663702707561
3014343,2017-08-23,36,24,82.0,940.080276258096
3014344,2017-08-23,36,25,148.0,940.080276258096
3014345,2017-08-23,36,26,14.0,101.2663702707561
3014346,2017-08-23,36,27,17.0,101.2663702707561
3014347,2017-08-23,36,28,54.0,378.10268865097487
3014348,2017-08-23,36,29,10.0,101.2663702707561
3014349,2017-08-23,36,30,302.0,2900.0780844218434
3014350,2017-08-23,36,31,15.0,101.2663702707561
3014351,2017-08-23,36,32,8.0,101.2663702707561
3014352,2017-08-23,37,0,20.0,101.2663702707561
3014353,2017-08-23,37,1,1.0,101.2663702707561
3014354,2017-08-23,37,2,8.0,101.2663702707561
3014355,2017-08-23,37,3,560.0,9384.554230550824
3014356,2017-08-23,37,4,1.0,101.2663702707561
3014357,2017-08-23,37,5,131.0,940.080276258096
3014358,2017-08-23,37,6,29.0,378.10268865097487
3014359,2017-08-23,37,7,438.0,2900.0780844218434
3014360,2017-08-23,37,8,226.0,1617.3991464760827
3014361,2017-08-23,37,9,90.0,940.080276258096
3014362,2017-08-23,37,10,41.0,378.10268865097487
3014363,2017-08-23,37,11,54.0,378.10268865097487
3014364,2017-08-23,37,12,1277.0,10041.858970414207
3014365,2017-08-23,37,13,14.0,101.2663702707561
3014366,2017-08-23,37,14,4.0,101.2663702707561
3014367,2017-08-23,37,15,75.0,940.080276258096
3014368,2017-08-23,37,16,43.0,378.10268865097487
3014369,2017-08-23,37,17,1.0,101.2663702707561
3014370,2017-08-23,37,18,105.0,940.080276258096
3014371,2017-08-23,37,19,21.0,101.2663702707561
3014372,2017-08-23,37,20,22.0,101.2663702707561
3014373,2017-08-23,37,21,20.0,101.2663702707561
3014374,2017-08-23,37,22,64.0,378.10268865097487
3014375,2017-08-23,37,23,6.0,101.2663702707561
3014376,2017-08-23,37,24,82.0,940.080276258096
3014377,2017-08-23,37,25,148.0,940.080276258096
3014378,2017-08-23,37,26,14.0,101.2663702707561
3014379,2017-08-23,37,27,17.0,101.2663702707561
3014380,2017-08-23,37,28,54.0,378.10268865097487
3014381,2017-08-23,37,29,10.0,101.2663702707561
3014382,2017-08-23,37,30,302.0,2900.0780844218434
3014383,2017-08-23,37,31,15.0,101.2663702707561
3014384,2017-08-23,37,32,8.0,101.2663702707561
3014385,2017-08-23,38,0,20.0,101.2663702707561
3014386,2017-08-23,38,1,1.0,101.2663702707561
3014387,2017-08-23,38,2,8.0,101.2663702707561
3014388,2017-08-23,38,3,560.0,9384.554230550824
3014389,2017-08-23,38,4,1.0,101.2663702707561
3014390,2017-08-23,38,5,131.0,940.080276258096
3014391,2017-08-23,38,6,29.0,378.10268865097487
3014392,2017-08-23,38,7,438.0,2900.0780844218434
3014393,2017-08-23,38,8,226.0,1617.3991464760827
3014394,2017-08-23,38,9,90.0,940.080276258096
3014395,2017-08-23,38,10,41.0,378.10268865097487
3014396,2017-08-23,38,11,54.0,378.10268865097487
3014397,2017-08-23,38,12,1277.0,10041.858970414207
3014398,2017-08-23,38,13,14.0,101.2663702707561
3014399,2017-08-23,38,14,4.0,101.2663702707561
3014400,2017-08-23,38,15,75.0,940.080276258096
3014401,2017-08-23,38,16,43.0,378.10268865097487
3014402,2017-08-23,38,17,1.0,101.2663702707561
3014403,2017-08-23,38,18,105.0,940.080276258096
3014404,2017-08-23,38,19,21.0,101.2663702707561
3014405,2017-08-23,38,20,22.0,101.2663702707561
3014406,2017-08-23,38,21,20.0,101.2663702707561
3014407,2017-08-23,38,22,64.0,378.10268865097487
3014408,2017-08-23,38,23,6.0,101.2663702707561
3014409,2017-08-23,38,24,82.0,940.080276258096
3014410,2017-08-23,38,25,148.0,940.080276258096
3014411,2017-08-23,38,26,14.0,101.2663702707561
3014412,2017-08-23,38,27,17.0,101.2663702707561
3014413,2017-08-23,38,28,54.0,378.10268865097487
3014414,2017-08-23,38,29,10.0,101.2663702707561
3014415,2017-08-23,38,30,302.0,2900.0780844218434
3014416,2017-08-23,38,31,15.0,101.2663702707561
3014417,2017-08-23,38,32,8.0,101.2663702707561
3014418,2017-08-23,39,0,20.0,101.2663702707561
3014419,2017-08-23,39,1,1.0,101.2663702707561
3014420,2017-08-23,39,2,8.0,101.2663702707561
3014421,2017-08-23,39,3,560.0,9384.554230550824
3014422,2017-08-23,39,4,1.0,101.2663702707561
3014423,2017-08-23,39,5,131.0,940.080276258096
3014424,2017-08-23,39,6,29.0,378.10268865097487
3014425,2017-08-23,39,7,438.0,2900.0780844218434
3014426,2017-08-23,39,8,226.0,1617.3991464760827
3014427,2017-08-23,39,9,90.0,940.080276258096
3014428,2017-08-23,39,10,41.0,378.10268865097487
3014429,2017-08-23,39,11,54.0,378.10268865097487
3014430,2017-08-23,39,12,1277.0,10041.858970414207
3014431,2017-08-23,39,13,14.0,101.2663702707561
3014432,2017-08-23,39,14,4.0,101.2663702707561
3014433,2017-08-23,39,15,75.0,940.080276258096
3014434,2017-08-23,39,16,43.0,378.10268865097487
3014435,2017-08-23,39,17,1.0,101.2663702707561
3014436,2017-08-23,39,18,105.0,940.080276258096
3014437,2017-08-23,39,19,21.0,101.2663702707561
3014438,2017-08-23,39,20,22.0,101.2663702707561
3014439,2017-08-23,39,21,20.0,101.2663702707561
3014440,2017-08-23,39,22,64.0,378.10268865097487
3014441,2017-08-23,39,23,6.0,101.2663702707561
3014442,2017-08-23,39,24,82.0,940.080276258096
3014443,2017-08-23,39,25,148.0,940.080276258096
3014444,2017-08-23,39,26,14.0,101.2663702707561
3014445,2017-08-23,39,27,17.0,101.2663702707561
3014446,2017-08-23,39,28,54.0,378.10268865097487
3014447,2017-08-23,39,29,10.0,101.2663702707561
3014448,2017-08-23,39,30,302.0,2900.0780844218434
3014449,2017-08-23,39,31,15.0,101.2663702707561
3014450,2017-08-23,39,32,8.0,101.2663702707561
3014451,2017-08-23,4,0,20.0,101.2663702707561
3014452,2017-08-23,4,1,1.0,101.2663702707561
3014453,2017-08-23,4,2,8.0,101.2663702707561
3014454,2017-08-23,4,3,560.0,9384.554230550824
3014455,2017-08-23,4,4,1.0,101.2663702707561
3014456,2017-08-23,4,5,131.0,940.080276258096
3014457,2017-08-23,4,6,29.0,378.10268865097487
3014458,2017-08-23,4,7,438.0,2900.0780844218434
3014459,2017-08-23,4,8,226.0,1617.3991464760827
3014460,2017-08-23,4,9,90.0,940.080276258096
3014461,2017-08-23,4,10,41.0,378.10268865097487
3014462,2017-08-23,4,11,54.0,378.10268865097487
3014463,2017-08-23,4,12,1277.0,10041.858970414207
3014464,2017-08-23,4,13,14.0,101.2663702707561
3014465,2017-08-23,4,14,4.0,101.2663702707561
3014466,2017-08-23,4,15,75.0,940.080276258096
3014467,2017-08-23,4,16,43.0,378.10268865097487
3014468,2017-08-23,4,17,1.0,101.2663702707561
3014469,2017-08-23,4,18,105.0,940.080276258096
3014470,2017-08-23,4,19,21.0,101.2663702707561
3014471,2017-08-23,4,20,22.0,101.2663702707561
3014472,2017-08-23,4,21,20.0,101.2663702707561
3014473,2017-08-23,4,22,64.0,378.10268865097487
3014474,2017-08-23,4,23,6.0,101.2663702707561
3014475,2017-08-23,4,24,82.0,940.080276258096
3014476,2017-08-23,4,25,148.0,940.080276258096
3014477,2017-08-23,4,26,14.0,101.2663702707561
3014478,2017-08-23,4,27,17.0,101.2663702707561
3014479,2017-08-23,4,28,54.0,378.10268865097487
3014480,2017-08-23,4,29,10.0,101.2663702707561
3014481,2017-08-23,4,30,302.0,2900.0780844218434
3014482,2017-08-23,4,31,15.0,101.2663702707561
3014483,2017-08-23,4,32,8.0,101.2663702707561
3014484,2017-08-23,40,0,20.0,101.2663702707561
3014485,2017-08-23,40,1,1.0,101.2663702707561
3014486,2017-08-23,40,2,8.0,101.2663702707561
3014487,2017-08-23,40,3,560.0,9384.554230550824
3014488,2017-08-23,40,4,1.0,101.2663702707561
3014489,2017-08-23,40,5,131.0,940.080276258096
3014490,2017-08-23,40,6,29.0,378.10268865097487
3014491,2017-08-23,40,7,438.0,2900.0780844218434
3014492,2017-08-23,40,8,226.0,1617.3991464760827
3014493,2017-08-23,40,9,90.0,940.080276258096
3014494,2017-08-23,40,10,41.0,378.10268865097487
3014495,2017-08-23,40,11,54.0,378.10268865097487
3014496,2017-08-23,40,12,1277.0,10041.858970414207
3014497,2017-08-23,40,13,14.0,101.2663702707561
3014498,2017-08-23,40,14,4.0,101.2663702707561
3014499,2017-08-23,40,15,75.0,940.080276258096
3014500,2017-08-23,40,16,43.0,378.10268865097487
3014501,2017-08-23,40,17,1.0,101.2663702707561
3014502,2017-08-23,40,18,105.0,940.080276258096
3014503,2017-08-23,40,19,21.0,101.2663702707561
3014504,2017-08-23,40,20,22.0,101.2663702707561
3014505,2017-08-23,40,21,20.0,101.2663702707561
3014506,2017-08-23,40,22,64.0,378.10268865097487
3014507,2017-08-23,40,23,6.0,101.2663702707561
3014508,2017-08-23,40,24,82.0,940.080276258096
3014509,2017-08-23,40,25,148.0,940.080276258096
3014510,2017-08-23,40,26,14.0,101.2663702707561
3014511,2017-08-23,40,27,17.0,101.2663702707561
3014512,2017-08-23,40,28,54.0,378.10268865097487
3014513,2017-08-23,40,29,10.0,101.2663702707561
3014514,2017-08-23,40,30,302.0,2900.0780844218434
3014515,2017-08-23,40,31,15.0,101.2663702707561
3014516,2017-08-23,40,32,8.0,101.2663702707561
3014517,2017-08-23,41,0,20.0,101.2663702707561
3014518,2017-08-23,41,1,1.0,101.2663702707561
3014519,2017-08-23,41,2,8.0,101.2663702707561
3014520,2017-08-23,41,3,560.0,9384.554230550824
3014521,2017-08-23,41,4,1.0,101.2663702707561
3014522,2017-08-23,41,5,131.0,940.080276258096
3014523,2017-08-23,41,6,29.0,378.10268865097487
3014524,2017-08-23,41,7,438.0,2900.0780844218434
3014525,2017-08-23,41,8,226.0,1617.3991464760827
